File Name	Subject Description	Motion Description	KeyWords	Number of Frames	Frame Rate	Length (s)
21_07.amc	human interaction - at play, formations	soldiers march (2 subjects - subject B)	[]	100	120	0.8333333333333334
21_08.amc	human interaction - at play, formations	zombie march (2 subjects - subject B)	[]	88	120	0.7333333333333333
21_09.amc	human interaction - at play, formations	nursery rhyme - ring around the rosey (2 subjects - subject B)	[]	271	120	2.2583333333333333
21_10.amc	human interaction - at play, formations	360-degree two-person whip (2 subjects - subject B)	[]	215	120	1.7916666666666667
21_11.amc	human interaction - at play, formations	high-five, walk (2 subjects - subject B)	['walk']	96	120	0.8
21_12.amc	human interaction - at play, formations	low-five, walk (2 subjects - subject B)	['walk']	102	120	0.85
21_13.amc	human interaction - at play, formations	blind man's bluff (blindfold tag) (2 subjects - subject B)	[]	673	120	5.608333333333333
22_01.amc	human interaction	B sits; A pulls up B (2 subjects - subject A)	['sit']	325	120	2.7083333333333335
22_02.amc	human interaction	A sits; B pulls up A (2 subjects - subject A)	['sit']	196	120	1.6333333333333333
22_03.amc	human interaction	A sits, holds face in hands; B kneels, comforts A (2 subjects - subject A)	['sit']	337	120	2.808333333333333
22_04.amc	human interaction	B comforts A, puts one hand on A's shoulder (2 subjects - subject A)	[]	216	120	1.8
22_05.amc	human interaction	A comforts B, puts both hands on B's shoulders (2 subjects - subject A)	[]	217	120	1.8083333333333333
22_06.amc	human interaction	B comforts A, puts both hands on A's shoulders (2 subjects - subject A)	[]	209	120	1.7416666666666667
22_07.amc	human interaction	A comforts B, puts one hand on B's shoulder (2 subjects - subject A)	[]	125	120	1.0416666666666667
22_08.amc	human interaction	hold hands, swing arms, walk (2 subjects - subject A)	['walk']	93	120	0.775
22_09.amc	human interaction	A gives B a shoulder rub; B sits, A stands (2 subjects - subject A)	['sit', 'stand']	223	120	1.8583333333333334
22_10.amc	human interaction	A shelters B, a younger child, from harm (2 subjects - subject A)	[]	215	120	1.7916666666666667
22_11.amc	human interaction	B shelters A, a younger child, from harm (2 subjects - subject A)	[]	225	120	1.875
22_12.amc	human interaction	A stumbles into B (2 subjects - subject A)	[]	126	120	1.05
22_13.amc	human interaction	A passes soda to B; both drink (2 subjects - subject A)	[]	382	120	3.183333333333333
22_14.amc	human interaction	alternating squats (2 subjects - subject A)	[]	294	120	2.45
22_15.amc	human interaction	alternating jumping jacks (2 subjects - subject A)	['jump']	205	120	1.7083333333333333
22_16.amc	human interaction	synchronized jumping jacks (2 subjects - subject A)	['jump']	179	120	1.4916666666666667
22_17.amc	human interaction	rush up, arm wrestle (2 subjects - subject A)	[]	346	120	2.8833333333333333
22_18.amc	human interaction	A stares down B, leans with hands on high stool (2 subjects - subject A)	[]	223	120	1.8583333333333334
22_19.amc	human interaction	B stares down A, leans with hands on high stool (2 subjects - subject A)	[]	199	120	1.6583333333333334
22_20.amc	human interaction	violence - A picks up high stool, threatens to strike B (2 subjects - subject A)	[]	156	120	1.3
22_21.amc	human interaction	conversation - B pounds high stool, points at A (2 subjects - subject A)	[]	161	120	1.3416666666666666
22_22.amc	human interaction	walk; B catches keys thrown by A (2 subjects - subject A)	['throw', 'walk']	75	120	0.625
22_23.amc	human interaction	walk; A catches keys thrown by B (2 subjects - subject A)	['throw', 'walk']	89	120	0.7416666666666667
22_24.amc	human interaction	walk; B catches wallet thrown by A (2 subjects - subject A)	['throw', 'walk']	88	120	0.7333333333333333
22_25.amc	human interaction	walk; A catches wallet thrown by B (2 subjects - subject A)	['throw', 'walk']	72	120	0.6
23_01.amc	human interaction	B sits; A pulls up B (subjects - subject B)	['sit']	325	120	2.7083333333333335
23_02.amc	human interaction	A sits; B pulls up A (subjects - subject B)	['sit']	196	120	1.6333333333333333
23_03.amc	human interaction	A sits, holds face in hands; B kneels, comforts A (2 subjects - subject B)	['sit']	337	120	2.808333333333333
23_04.amc	human interaction	B comforts A, puts one hand on A's shoulder (2 subjects - subject B)	[]	216	120	1.8
23_05.amc	human interaction	A comforts B, puts both hands on B's shoulders (2 subjects - subject B)	[]	217	120	1.8083333333333333
23_06.amc	human interaction	B comforts A, puts both hands on A's shoulders (2 subjects - subject B)	[]	209	120	1.7416666666666667
23_07.amc	human interaction	A comforts B, puts one hand on B's shoulder (2 subjects - subject B)	[]	125	120	1.0416666666666667
23_08.amc	human interaction	hold hands, swing arms, walk (2 subjects - subject B)	['walk']	93	120	0.775
23_09.amc	human interaction	A gives B a shoulder rub; B sits, A stands (subjects - subject B)	['sit', 'stand']	223	120	1.8583333333333334
23_10.amc	human interaction	A shelters B, a younger child, from harm (2 subjects - subject B)	[]	215	120	1.7916666666666667
23_11.amc	human interaction	B shelters A, a younger child, from harm (2 subjects - subject B)	[]	225	120	1.875
23_12.amc	human interaction	A stumbles into B (2 subjects - subject B)	[]	126	120	1.05
23_13.amc	human interaction	A passes soda to B; both drink (2 subjects - subject B)	[]	382	120	3.183333333333333
23_14.amc	human interaction	alternating squats (2 subjects - subject B)	[]	294	120	2.45
23_15.amc	human interaction	alternating jumping jacks (2 subjects - subject B)	['jump']	205	120	1.7083333333333333
23_16.amc	human interaction	synchronized jumping jacks (2 subjects - subject B)	['jump']	179	120	1.4916666666666667
23_17.amc	human interaction	rush up, arm wrestle (2 subjects - subject B)	[]	346	120	2.8833333333333333
23_18.amc	human interaction	A stares down B, leans with hands on high stool (2 subjects - subject B)	[]	223	120	1.8583333333333334
23_19.amc	human interaction	B stares down A, leans with hands on high stool (2 subjects - subject B)	[]	199	120	1.6583333333333334
23_20.amc	human interaction	violence - A picks up high stool, threatens to strike B (2 subjects - subject B)	[]	156	120	1.3
23_21.amc	human interaction	conversation - B pounds high stool, points at A (2 subjects - subject B)	[]	161	120	1.3416666666666666
23_22.amc	human interaction	walk; B catches keys thrown by A (2 subjects - subject B)	['throw', 'walk']	75	120	0.625
23_23.amc	human interaction	walk; A catches keys thrown by B (2 subjects - subject B)	['throw', 'walk']	89	120	0.7416666666666667
23_24.amc	human interaction	walk; B catches wallet thrown by A (2 subjects - subject B)	['throw', 'walk']	88	120	0.7333333333333333
23_25.amc	human interaction	walk; A catches wallet thrown by B (2 subjects - subject B)	['throw', 'walk']	72	120	0.6
24_01.amc	nursery rhymes	"nursery rhyme - ""I'm a little teapot..."""	[]	862	120	7.183333333333334
25_01.amc	nursery rhymes	"nursery rhyme - ""I'm a little teapot..."""	[]	673	120	5.608333333333333
26_01.amc	nursery rhymes, basketball, bending	walk	['walk']	346	120	2.8833333333333333
26_02.amc	nursery rhymes, basketball, bending	basketball signals	[]	2523	120	21.025
26_03.amc	nursery rhymes, basketball, bending	"nursery rhyme - ""I'm a little teapot..."""	[]	935	120	7.791666666666667
26_04.amc	nursery rhymes, basketball, bending	"nursery rhyme - ""I'm a little teapot..."""	[]	901	120	7.508333333333334
26_05.amc	nursery rhymes, basketball, bending	Alaska vacation	[]	1514	120	12.616666666666667
26_06.amc	nursery rhymes, basketball, bending	Alaska vacation	[]	1500	120	12.5
26_07.amc	nursery rhymes, basketball, bending	nursery rhyme - Cock Robin	[]	3231	120	26.925
26_08.amc	nursery rhymes, basketball, bending	nursery rhyme - Cock Robin	[]	3195	120	26.625
26_09.amc	nursery rhymes, basketball, bending	bend, pick up	[]	307	120	2.558333333333333
26_10.amc	nursery rhymes, basketball, bending	bend, lift	[]	290	120	2.4166666666666665
26_11.amc	nursery rhymes, basketball, bending	bend, lift	[]	228	120	1.9
27_01.amc	recreation, nursery rhymes	walk	['walk']	430	120	3.5833333333333335
27_02.amc	recreation, nursery rhymes	basketball signals	[]	1485	120	12.375
27_03.amc	recreation, nursery rhymes	"nursery rhyme - ""I'm a little teapot..."""	[]	895	120	7.458333333333333
27_04.amc	recreation, nursery rhymes	Alaskan vacation	[]	1517	120	12.641666666666667
27_05.amc	recreation, nursery rhymes	nursery rhyme - Cock Robin	[]	3217	120	26.808333333333334
27_06.amc	recreation, nursery rhymes	basketball signals	[]	1195	120	9.958333333333334
27_07.amc	recreation, nursery rhymes	"nursery rhyme - ""I'm a little teapot..."""	[]	745	120	6.208333333333333
27_08.amc	recreation, nursery rhymes	Alaskan vacation	[]	1462	120	12.183333333333334
27_09.amc	recreation, nursery rhymes	Alaskan vacation	[]	1572	120	13.1
27_10.amc	recreation, nursery rhymes	nursery rhyme - Cock Robin	[]	3248	120	27.066666666666666
27_11.amc	recreation, nursery rhymes	prairie dog (human subject)	[]	806	120	6.716666666666667
28_01.amc	recreation, nursery rhymes, animal behaviors	basketball signals	[]	1335	120	11.125
28_02.amc	recreation, nursery rhymes, animal behaviors	"nursery rhyme - ""I'm a little teapot..."""	[]	889	120	7.408333333333333
28_03.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1571	120	13.091666666666667
28_04.amc	recreation, nursery rhymes, animal behaviors	nursery rhyme - Cock Robin	[]	3290	120	27.416666666666668
28_05.amc	recreation, nursery rhymes, animal behaviors	basketball signals	[]	1350	120	11.25
28_06.amc	recreation, nursery rhymes, animal behaviors	"nursery rhyme - ""I'm a little teapot..."""	[]	921	120	7.675
28_07.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1523	120	12.691666666666666
28_08.amc	recreation, nursery rhymes, animal behaviors	nursery rhyme - Cock Robin	[]	3307	120	27.558333333333334
28_09.amc	recreation, nursery rhymes, animal behaviors	prairie dog (human subject)	[]	713	120	5.941666666666666
28_10.amc	recreation, nursery rhymes, animal behaviors	whale (human subject)	[]	864	120	7.2
28_11.amc	recreation, nursery rhymes, animal behaviors	bear (human subject)	[]	2756	120	22.966666666666665
28_12.amc	recreation, nursery rhymes, animal behaviors	dog (human subject)	[]	2144	120	17.866666666666667
28_13.amc	recreation, nursery rhymes, animal behaviors	snake (human subject)	[]	2453	120	20.441666666666666
28_14.amc	recreation, nursery rhymes, animal behaviors	chicken (human subject)	[]	1558	120	12.983333333333333
28_15.amc	recreation, nursery rhymes, animal behaviors	monkey (human subject)	[]	1434	120	11.95
28_16.amc	recreation, nursery rhymes, animal behaviors	mouse (human subject)	[]	2333	120	19.441666666666666
28_17.amc	recreation, nursery rhymes, animal behaviors	cat (human subject)	[]	2223	120	18.525
28_18.amc	recreation, nursery rhymes, animal behaviors	elephant (human subject)	[]	1768	120	14.733333333333333
28_19.amc	recreation, nursery rhymes, animal behaviors	dinosaur (human subject)	[]	1883	120	15.691666666666666
29_01.amc	recreation, nursery rhymes, animal behaviors	walk	['walk']	547	120	4.558333333333334
29_02.amc	recreation, nursery rhymes, animal behaviors	basketball signals	[]	1299	120	10.825
29_03.amc	recreation, nursery rhymes, animal behaviors	"nursery rhyme - ""I'm a little teapot..."""	[]	941	120	7.841666666666667
29_04.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1596	120	13.3
29_05.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1548	120	12.9
29_06.amc	recreation, nursery rhymes, animal behaviors	nursery rhyme - Cock Robin	[]	3350	120	27.916666666666668
29_07.amc	recreation, nursery rhymes, animal behaviors	basketball signals	[]	1312	120	10.933333333333334
29_08.amc	recreation, nursery rhymes, animal behaviors	"nursery rhyme - ""I'm a little teapot..."""	[]	951	120	7.925
29_09.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1556	120	12.966666666666667
29_10.amc	recreation, nursery rhymes, animal behaviors	nursery rhyme - Cock Robin	[]	3312	120	27.6
29_11.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1549	120	12.908333333333333
29_12.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	6259	120	52.15833333333333
29_13.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	6110	120	50.916666666666664
29_14.amc	recreation, nursery rhymes, animal behaviors	prairie dog (human subject)	[]	1406	120	11.716666666666667
29_15.amc	recreation, nursery rhymes, animal behaviors	whale (human subject)	[]	1844	120	15.366666666666667
29_16.amc	recreation, nursery rhymes, animal behaviors	bear (human subject)	[]	1846	120	15.383333333333333
29_17.amc	recreation, nursery rhymes, animal behaviors	dog (human subject)	[]	1793	120	14.941666666666666
29_18.amc	recreation, nursery rhymes, animal behaviors	cat (human subject)	[]	2482	120	20.683333333333334
29_19.amc	recreation, nursery rhymes, animal behaviors	fish (human subject)	[]	1485	120	12.375
29_20.amc	recreation, nursery rhymes, animal behaviors	elephant (human subject)	[]	1552	120	12.933333333333334
29_21.amc	recreation, nursery rhymes, animal behaviors	mouse (human subject)	[]	1664	120	13.866666666666667
29_22.amc	recreation, nursery rhymes, animal behaviors	chicken (human subject)	[]	1358	120	11.316666666666666
29_23.amc	recreation, nursery rhymes, animal behaviors	dinosaur (human subject)	[]	1910	120	15.916666666666666
29_24.amc	recreation, nursery rhymes, animal behaviors	snake (human subject)	[]	1771	120	14.758333333333333
29_25.amc	recreation, nursery rhymes, animal behaviors	monkey (human subject)	[]	1852	120	15.433333333333334
30_01.amc	recreation, nursery rhymes, animal behaviors	basketball signals	[]	1345	120	11.208333333333334
30_02.amc	recreation, nursery rhymes, animal behaviors	"nursery rhyme - ""I'm a little teapot..."""	[]	992	120	8.266666666666667
30_03.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1738	120	14.483333333333333
30_04.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1541	120	12.841666666666667
30_05.amc	recreation, nursery rhymes, animal behaviors	nursery rhyme - Cock Robin	[]	402	120	3.35
30_06.amc	recreation, nursery rhymes, animal behaviors	nursery rhyme - Cock Robin	[]	3349	120	27.908333333333335
30_07.amc	recreation, nursery rhymes, animal behaviors	basketball signals	[]	1315	120	10.958333333333334
30_08.amc	recreation, nursery rhymes, animal behaviors	"nursery rhyme - ""I'm a little teapot..."""	[]	913	120	7.608333333333333
30_09.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	1565	120	13.041666666666666
30_10.amc	recreation, nursery rhymes, animal behaviors	nursery rhyme - Cock Robin	[]	3321	120	27.675
30_11.amc	recreation, nursery rhymes, animal behaviors	Alaskan vacation	[]	6211	120	51.75833333333333
